,created_at,tweet
1604,2022-04-12 11:41:31,It's funny how fast you can grow on #AVAX ... 🙌🙌
1605,2022-04-12 11:41:23,"@ElFamos90313111 @eliz883 @CryptoGodJohn Parce que je l’ai étudiée et je vois que bcp de monde ici en fait la promotion. De toutes les L1 c’est celle qui est la plus inflationniste. Je préviens juste les gens avant qu’ils pleurent. Il y’a bcp mieux FTM, AVAX, NEAR sont bcp plus solides"
1606,2022-04-12 11:41:18,"Avalanche [AVAX]: Traders, be on the lookout for this opportunity  https://t.co/dCnyOrE9rA"
1607,2022-04-12 11:41:14,The latest news from Avalanche 🔺:  #Avalanche #AVAX #crypto #blockchain #cryptocurrency   https://t.co/9xdcojid9m
1608,2022-04-12 11:41:10,Only 11 more left? Let’s crush this! #Avax #AVAXNFTs #NFTCommunity Finish him!  https://t.co/RAd8lVL3Hb
1609,2022-04-12 11:40:53,@0xDanzo @Hybrid_Finance 2 avax y’a pire mais ça fais pas forcément rigoler
1610,2022-04-12 11:40:41,"$Azero best Continder and fastest L1 $CRA best gaming P2E in Avax ecosystem $JAM @geojamofficial the next $audio $KYL the next big project in dot ecosystem, branded the new $Link."
1611,2022-04-12 11:40:21,Maybe yes 🙌 #AVAX  https://t.co/ibwOBWdDAD
1612,2022-04-12 11:40:06,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #Polygon #BuildStuff #NFTProject #Rise #AVAX #NFTArt #1000xgem #NFT_Stakes  https://t.co/Wbe4Bqo77H
1613,2022-04-12 11:40:03,"↓ #REEF PRICE = 0,008796 Rank = #236 #AVAX = 8601,64 $REEF 1D: -0.82% CHANGING = -5,01 ▅▃▁"
1614,2022-04-12 11:40:02,$ETH: $4.09 - $44.82      $SOL: $0.00051         #SolanaNFTS: $0.82 - $3.77      $AVAX: $0.08      $FTM: $0.0071      $MATIC: $0.02      $BTC: $0.61      $XRP: 0.00000828      $XLM: $0.00000190      $ALGO: $0.0700
1615,2022-04-12 11:40:00,Buy some $AVAX
1616,2022-04-12 11:39:51,GO TO THE MOON LAUNCHED WITH 8% FEES ONLY : CA : 0xEdf39b68dF1031F96d9Ac20165fCedfaaef47e69 Buy :  https://t.co/G5CHIMx4C3 Chart :  https://t.co/Va8ofqCeO8 #avalanche #AVAX #degen #Fork
1617,2022-04-12 11:39:50,"You have dishonoured your followers, your punishment is death ⚔️  #AVAX &gt; $ADA   #Avalanche #Cardano  https://t.co/afv9HgGXjH"
1618,2022-04-12 11:39:47,@highflycrypto You can stake AVAX / TLOS on @OmniDex1 and @ZappyFi
1619,2022-04-12 11:39:17,What if we told you that mining in #Eldarune is more entertaining😎than crypto mining? 🙈  #AVAX #CryptoMining #P2E  https://t.co/KgzWdS86LI
1620,2022-04-12 11:39:06,"Please, meet : The Codies👽🚨  This species only lives in Andoria (Polygon) 🪐⛓️  To celebrate our first species reveal 💫 we are giving away 20 Stargate List spots 🛰️  To enter :  💫 Follow @0mniTravelers ♻️ RT 👾 Tag your frens    #omnichain #layerzero #Eth #BSC #AVAX #Polygon  https://t.co/6i0VM83FB6"
1621,2022-04-12 11:39:05,"fantastic interview from @cryptomanran with Avax Founder @el33th4xor on Banter!great insights about the partnership with Luna,Native Bitcoin on Avalanche Chain…and @PlayCrabada, which he can’t wait to get on the subnet for a 25 % decrease of the mainload of the c-chain-wow😁"
1622,2022-04-12 11:38:57,@Seneca20004 @el33th4xor @phase2pointzero @milesdeutscher The only shitty thing in this tweet is claiming such FUD with no source nor backing whatsoever. #AVAX is the 2nd ecosystem with the highest amount of validators all-around crypto and it has effectively dealt with 90% of Ethereum's load without any security breach.
1623,2022-04-12 11:38:52,@Dehkunle #avax 🔺
1624,2022-04-12 11:38:51,@NFTArmy_VN @Stepnofficial @genopets @dotmoovs @DOSEToken @WIRTUALapp @defittoken @AIRCOINS_App @WalkWithSTEP @AppCalo It feels SO good to be back in profit! #AVAX
1625,2022-04-12 11:38:49,@MetaFi_VN @babyswap_bsc @BinemonNft @upfi_network @HorizonLandMeta @cyberfi_tech @MetaFighter_NFT @EasyfiNetwork @byepixofficial @SoulsOfMeta @UltiverseDAO Why y'all posting a Biden billionaire tax thread on r/CC when 90% of the people here just DCA'd 10 bucks? #AVAX
1626,2022-04-12 11:38:45,@MetaFi_VN @babyswap_bsc @BinemonNft @upfi_network @HorizonLandMeta @cyberfi_tech @MetaFighter_NFT @EasyfiNetwork @byepixofficial @SoulsOfMeta @UltiverseDAO Why y'all posting a Biden billionaire tax thread on r/CC when 90% of the people here just DCA'd 10 bucks? #AVAX
1627,2022-04-12 11:38:44,@EnesAKARSU Avax da gelir ki Hocam
1628,2022-04-12 11:38:38,"How to lose your hat in this space:  ""I could make money selling my art, but I could make MORE in the future.""  Maybe. Or maybe you should just take your profits  #KOTO on #AVAX"
1629,2022-04-12 11:38:27,"The entrance of @gh0stlygh0sts to NFTs was a shock. They were free to mint and the first NFT ever to traverse across multiple chains (eth, arbitrum, AVAX, BSC, etc.), hence why this concept is called omnichain.   See thread below for more info:  https://t.co/JDzr8SHjnA"
1630,2022-04-12 11:38:21,#EverRise $RISE  $0.001031 Δ +2.6% 🟢 $73.8M Market Cap +2.6% 51201 Hodlrs +0.1%  $0.001004 (#Eth) Δ +1.0% 🟢 $0.001071 (#BNB) Δ +2.5% 🟢 $0.001025 (#Polygon) Δ +2.8% 🟢 $0.001027 (#Ftm) Δ +3.8% 🟢 $0.001022 (#Avax) Δ +2.8% 🟢  🔐 $41.7M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/hWHtaIIyAT
1631,2022-04-12 11:38:18,"Avalanche [AVAX]: Traders, be on the lookout for this opportunity - AMBCrypto  https://t.co/qoSOan4S5g"
1632,2022-04-12 11:38:11,APA #1983 - Rare - has sold for 4.0 AVAX!  https://t.co/ErsH22U3LY 🚀 @apa_nft #Avalanche  https://t.co/DUwwHSgSY8  https://t.co/EbNl5udhGy
1633,2022-04-12 11:38:11,"Terra ($Luna) Bridge has added support for #Solana, $Avax, $Osmo, $FTM, and #Polkadot.  https://t.co/CZBBsxW8es"
1634,2022-04-12 11:38:02,Hopper #1464 - Common - has sold for 1.8 $AVAX!  https://t.co/NHgopotoTS  https://t.co/T5SOdg1HvC  🐸  #Avax #GameFi #NFTs  https://t.co/16R637kC5L  https://t.co/UJmoEExddW
1635,2022-04-12 11:37:50,"@JamesPelton18 @blockblendIO BlockBlend bridges five chains (ETH, AVAX, MATIC, CRO and BSC). It is simple, secure and anonymous. BBL just made the crypto space easier to navigate."
1636,2022-04-12 11:37:21,@APompliano @JohnEDeaton1 #AvaXlauncher is a decentralized public chain with high performance. It was designed to address the problems of low performance and high costs in public chains. #Launchpad #Crypto #AVAX
1637,2022-04-12 11:37:21,@CryptoA40672341 You also called for $AVAX and $Jasmy for breakout. What happened to them?
1638,2022-04-12 11:37:20,@penguin_defi @Nahalsaleem @Liprug822  @sevan_avax  @DOctocock   Thanks pinguins !!
1639,2022-04-12 11:37:15,$avax ı yediler 🤪
1640,2022-04-12 11:37:11,"#Altcoins #Analysis #HideCryptopanic #News #News1 Avalanche [AVAX]: Traders, be on the lookout for this opportunity  https://t.co/E7wYC7xZKo  https://t.co/8T40i1aF92"
1641,2022-04-12 11:37:08,"Avalanche [AVAX]: Traders, be on the lookout for this opportunity  https://t.co/ugWTveVrYi #Altcoins #Analysis #HideCryptopanic #News  https://t.co/VToI3pkCJt"
1642,2022-04-12 11:37:07,"$AVAX Oct high will be TP 1 , and a close below that level, $69 will be TP 2 👊  https://t.co/4ILefYaNJn"
1643,2022-04-12 11:36:36,@TagadoBTC Vendre mes avax acheté a 17€ a 70€
1644,2022-04-12 11:36:30,🐧🔺The Penguin Squad ailesi olarak  https://t.co/i84VuFdBNA'da resmi olarak yerimizi alıyoruz.🐧🔺 @GetKalao @kalao_tr    https://t.co/fLR94AzKB0  #AVAX #Avalanche #NFT #NFTCommunity #NFTCollection
1645,2022-04-12 11:36:20,@Garfoldd @province_gg Interesting project in the #Avalanche ecosystem that is being created.  #Giveaway Time. 🔺️🔥  $MAPLE  #AVAX  👀 @adgonnotbroke @Rfki26 @Nandozzz66 @GelisimCrypto
1646,2022-04-12 11:36:13,Avax gas going up making me boolish. Folks complaining about 20-30$ gas obviously ain’t never degened on King Eth.  Turn up the gas baby.
1647,2022-04-12 11:35:54,@WRContest @AvaxShop @StevenMelanson2  @Liprug822  @AllBull_NoShit    $AVAX will be the king !!
1648,2022-04-12 11:35:53,AVAX - 1H  AVAX / TetherUS PERPETUAL FUTURES BINANCE:AVAXUSDTPERP  borsakurdu001  Çizdiğim kanal içersinde long ve short emirleri verilebilir. Takip edeceğim  https://t.co/J6fIPu6I7b
1649,2022-04-12 11:35:47,"I have 4 $AVAX on Terra blockchain ($wasAVAX, actually). Where can I make these productive? Anyplace on Terra, or should I transfer them to Avalanche?"
1650,2022-04-12 11:35:24,#Giveaway New day ➡️ new #Giveaways.  So I will give 10x $HUG to ten people because everyone needs them. Worth ♾ $  1⃣ Follow @Jackomo14898972 2⃣ Like and retweet  3⃣ tag 4 people  #passiveincome #cryptocurrency #love #community #AVAX #GiveawayNFT #NodeLife #NFTGiveaways #NFT  https://t.co/yLnl2vb5iT
1651,2022-04-12 11:35:15,I have a brand new conspiracy therory @0xUrkel is @0xSifu and he is blessing the AVAX community because he hurt us before.
1652,2022-04-12 11:35:13,"10 days until Swarms ravage the #AVAX  space.  Perfect opportunity between now and then to start stacking red coin✅  In case you aren’t aware of @swarms_ai, I put together a project summary video a few weeks ago.  Link below 👇🏻👇🏻   https://t.co/XRbYDYTVMb"
1653,2022-04-12 11:34:54,#Avax tarafında işler kötü değil. Kısa vadeli yükselen trend çizgimizin üstünde kaldık. Fakat şu kırmızı alçalanın üstüne atmamız gerekiyor illa.   Aşağıda bu yaptığımız en son dip (HL) eğer tutabilirse pozitif olmaya devam edeceğim. Güzel bölgeler bunlar.  https://t.co/CVE9V3nDt5
1654,2022-04-12 11:34:36,@ThorNodes Where is everyone expected to get Avax for paying for fees? So much for self sustainability. This investment is more like a never ending money pit. my ROI just now increased to 2 years. Thank you very much didn’t realize this was a 401k. 20 more years and I’ll pray to retire?
1655,2022-04-12 11:33:54,"@Crypton1881 @el33th4xor @decryptmedia I believe #AVAX's NFT ecosystem has been steadily growing at its own pace, it's rather rare to see projects failing/struggling to sell out, while on the other hand, several native Avalanche projects have become popular even among other chains (e.g. Crabada, Chikn, and so on)."
1656,2022-04-12 11:33:53,@kriptoceyda Ah #AVAX ah yaktı bugün beni %30 kar vardı almadın saniyesinde liq etti beni😑
1657,2022-04-12 11:33:50,"🚨[Volume alert ]  #Binance Futures $AVAXUSDT: 18,355.0 $AVAX traded at vwap: 75.36899 in the last 10 seconds which is 13.24 stdevs from mean. Buys: 2,793.0 Sells: 15,562.0"
1658,2022-04-12 11:33:48,@ethNessa @NarwhalNC @arcticdefi Pleaseee🌷🌷  @MichaelsteinNy @AmbassadorCasa @CryptKeeperBTC  #NFTgiveaway #NFTs #NFTcommunity #AVAX #AD
1659,2022-04-12 11:33:44,@boersemann70 Avax lütfen
1660,2022-04-12 11:33:23,"Avalanche [#AVAX]: Traders, be on the lookout for this opportunity   https://t.co/CenL0oKLu0"
1661,2022-04-12 11:33:20,#cekilis #NFTCommunity #NFTGiveaway #NFTCollection #SolanaGiveaways #solanart #AVAX
1662,2022-04-12 11:33:19,#EverRise $RISE  $0.001032 Δ +2.7% 🟢 $73.9M Market Cap +2.7% 51200 Hodlrs +0.1%  $0.001004 (#Eth) Δ +1.0% 🟢 $0.001073 (#BNB) Δ +2.7% 🟢 $0.001026 (#Polygon) Δ +2.9% 🟢 $0.001027 (#Ftm) Δ +3.8% 🟢 $0.001026 (#Avax) Δ +3.1% 🟢  🔐 $41.8M Staked TVL  $7.3M LP $1.9M Buyback  https://t.co/ZDcaidA1LO
1663,2022-04-12 11:33:19,"@84825c @ScarpaCapital imo, they each had a speciality: sol - firepower of backers avax - tech and made early users rich luna - five star, A+ ponzinomics  i want avax to win, but its in the best interests of trad fi for solana to win, so i think sol probs wins."
1664,2022-04-12 11:33:16,"Avalanche [AVAX]: Traders, be on the lookout for this opportunity  https://t.co/kGdmg39ijp  #cryptocurrency #criptomoneda"
1665,2022-04-12 11:33:14,@Trader_XO Avax
1666,2022-04-12 11:33:13,Market looks undeciding but trava is for the long term will be picking up more bags soon. $trava one to not miss out on will be seeing early avax numbers.. not too long now.🧐
1667,2022-04-12 11:33:09,"$AVAX NEW ARTICLE : Avalanche [AVAX]: Traders, be on the lookout for this opportunity  https://t.co/C0q5ZiMcpX Get all the latest $AVAX.X related news here :  https://t.co/gZUGqHSULf  https://t.co/SXqAP4cTz4"
1668,2022-04-12 11:33:08,✅ Get real time notification on Telegram ✅ Learn my simple price action setup ✅ Master crypto airdrop  🔸  https://t.co/S1kEg6W7zj  $IOTA $HBAR $AVAX $EGLD $ZRX $ALICE $ONE $ETH $ANT $LINK $LTC $OGN  25498274  https://t.co/9M7krUpKjR
1669,2022-04-12 11:33:08,"$AVAX  All that you need to know.,, Shorts haven't covered a single share..    https://t.co/nG2fTMoB3H"
1670,2022-04-12 11:33:03,@CryptoKangaro Like $600 after taxes w/o OT @mruglyfacenft @glow_wormz @MichelKrypto @miaamore02 @JackalopeCrypto @Challas030 @Rodrigo38870419 @sangkhurang @JenaChaffee @E6LBEARDPICS avax addy 0xd6357F695cD439049bccF87B53cCdbbdB2e9c2c9
1671,2022-04-12 11:32:52,"I hope this project is a success  and then it becomes one of the best cryptos, I am enthusiastic about participating in.  @Shahriar7140 @ShahriarAmin @Ariyanj94355729 #Huobi #GameFi #NFTs #AVAX"
1672,2022-04-12 11:32:50,"🤓🤔👍 #knownews #bitcoin #eth Avalanche [AVAX]: Traders, be on the lookout for this opportunity Disclaimer: The   https://t.co/4jut7NknGr"
1673,2022-04-12 11:32:46,@web3_coin @CoinMarketCap #altcoins #sonala #AVAX @behzad_mehrkesh
1674,2022-04-12 11:32:43,@LeoSchn44059798 @Aleksis32842650 ama to ok ali sta ako sad avax spava sa vaxom ovi kazu da moze da u prenese mada sto ovi kazu ja odma mislim da lazu
1675,2022-04-12 11:32:39,🔺 Calling it a day! Hope you guys listened and locked in those profits on $AVAX $RUNE and $AAVE as mentioned in ze post below. Let’s see if $SHIB goes proper gulag. Remember remove hopium and compound that’s the road to degenerational wealth fam. //  https://t.co/C7JTVfKfMz
1676,2022-04-12 11:32:31,@CryptoDonAlt So long as I buy a shit ton of cheap avax and eth in some months and maybe go back to a real job I’ll be ok
1677,2022-04-12 11:32:26,雪崩 [AVAX]: トレーダーの皆さん、この機会にご期待ください  https://t.co/vUlgcTLx5z  https://t.co/5br3B0lY9N
1678,2022-04-12 11:32:17,"Anyone worried about scaling #ETH or any other layer 1 protocol read this:  $AVAX, $SOL, $DOT, $ADA, $CRO, $LUNA, $MATIC, $ATOM, $ICP, $XTZ"
1679,2022-04-12 11:31:53,@calmanmuratali #AVAX
1680,2022-04-12 11:31:52,"Avalanche [AVAX]: Traders, be on the lookout for this opportunity    #cryptonews    https://t.co/FZzjytvFYX"
1681,2022-04-12 11:30:35,@boersemann70 Avax
1682,2022-04-12 11:30:08,@Duffytrader Dent avax ırena sol ada dot
1683,2022-04-12 11:30:07,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #Matic #1000xgem #Avalanche #AVAX #EverBridge #Avalanche #UtilityNFT #Risers  https://t.co/w5xnmQrM5v
1684,2022-04-12 11:30:06,What is the best token to use to teach NFTs to kids and what’s the best platform?  Comment your experience in the notes.  $ETH $ALGO $SOL $XLM $ADA $AVAX $ENJ $MATIC #NFTCommunity
1685,2022-04-12 11:30:03,ALL TIME HIGH PRICES: $BTC 69045.00 $ETH 4878.26 $BNB 686.31 $SOL 259.96 $XRP 3.40 $ADA 3.09 $LUNA 119.18 $AVAX 144.96 $DOT 54.98 $DOGE 0.731578 $SHIB 0.000086 $WBTC 70643.00 $NEAR 20.44 $CRO 0.965407 $STETH 4829.57 $MATIC 2.92 $LTC 410.26 $ATOM 44.45 $LINK 52.70 $TRX 0.231673
1686,2022-04-12 11:30:02,#Luna $84.1  $Luna #Avax $76.12  $Avax #Sol $103.41  $Sol
1687,2022-04-12 11:30:02,"#ultimominuto: Terra ($Luna)  ha agregado soporte para #Solana, $Avax, $Osmo, $FTM y #Polkadot.  #Bitcoin #Bitcoin2022 #Criptomonedas #Peru"
1688,2022-04-12 11:30:02,$ETH: $5.42 - $59.41      $SOL: $0.00052         #SolanaNFTS: $0.83 - $3.85      $AVAX: $0.08      $FTM: $0.0067      $MATIC: $0.03      $BTC: $0.61      $XRP: 0.00000828      $XLM: $0.00000190      $ALGO: $0.0700
1689,2022-04-12 11:30:00,🔺Daily #Avalanche #NFT Market Overview  Top 3 Projects by 24H Volume: 🥇 @chikn_nft 🥈 @HoppersGame 🥉 FARMLAND by @chikn_nft   Top 3 Projects by Marketcap: 🥇 @chikn_nft 🥈 @univmoney 🥉 @Collectparticle  #AVAX #AvaxNftRush  https://t.co/4GD7cqiGP1
1690,2022-04-12 11:29:25,"@0xUrkel Ohhh sending Avax to random holders, eh?"
1691,2022-04-12 11:29:14,@Trader_XO AVAX to 64ish maybe?
1692,2022-04-12 11:29:11,"10- Bu yüzden bu tarz işlemler için ayrı bir tilkimask cüzdnı açın ve içine polygon, ftm ve avax gibi düşük feeli ağlar için 1-2 dolarlık native token atın  Kesinlikle farklı boş bir cüzdan olsun, örneğin Brave kullanıyorsanız chrome'da bir cüzdan oluşturun  (yapmak istiyorsanız)"
1693,2022-04-12 11:29:02,"After watching the #AVAX  CEO on Cryptobanter I'm even more confident that #FTM  is a better project. Slightly arrogant, slightly unprofessional and this is the guy you are meant to trust with your investments lol. #cryptocurrency #BTC"
1694,2022-04-12 11:28:58,"Caesar Finance - $$CAESAR (@caesarfinance_) update! #AVAX  Price: $0.0006248 Price Change 24h: -8.7% Volume 24h: $17,906.04 Fully Diluted MC: $749,243.56    https://t.co/qs2BerdNxt  #Autostaking #Sphere #DeFi #PassiveIncome #Titano $AVAX  https://t.co/M4v3GmwWtT"
1695,2022-04-12 11:28:57,"Growth Hacking tool for Crypto Projects The number 1 platform for Growing supporters, Token Distribution, Token Staking, and Gamification for Crypto Projects with @Islander_io ✨  #islander #airdrop #avax #gift #Giveaway   @HamdanGemlitzz  @dinaxrizal  @chandra_adhi"
1696,2022-04-12 11:28:34,Hopper #6056 - Rare - has sold for 9.5 $AVAX!  https://t.co/NHgopotoTS  https://t.co/T5SOdg1HvC  🐸  #Avax #GameFi #NFTs  https://t.co/16R637kC5L  https://t.co/mWEsGQtuXx
1697,2022-04-12 11:28:18,Those who think this tweet was a joke… #Bitcoin has already started it’s journey to sinkhole 📉📉📉📉 #btc #eth #avax #luna and all #altcoins are going to see the new depth soon 🥃🥃🥃
1698,2022-04-12 11:28:17,#EverRise $RISE  $0.001032 Δ +2.7% 🟢 $73.9M Market Cap +2.7% 51201 Hodlrs +0.1%  $0.001004 (#Eth) Δ +1.0% 🟢 $0.001073 (#BNB) Δ +2.7% 🟢 $0.001030 (#Polygon) Δ +3.3% 🟢 $0.001025 (#Ftm) Δ +3.6% 🟢 $0.001026 (#Avax) Δ +3.1% 🟢  🔐 $41.8M Staked TVL  $7.3M LP $1.9M Buyback  https://t.co/WpmaD3E3kc
1699,2022-04-12 11:28:14,"$AVAX  All that you need to know.,, Shorts haven't covered a single share..    https://t.co/ntx4wHG3e4"
1700,2022-04-12 11:28:14,#AVAX#bsc#CRYPTONEWS
1701,2022-04-12 11:28:07,#EverRise $RISE #LetUsIn #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #BNB #UtilityNFT #NFTProject #NFT_Stake #NFTCommunity #BSC #AVAX  https://t.co/m2mCL9kCgn
1702,2022-04-12 11:28:03,@Batanadamhep @jokerkripto @traderavcii btc 39135 altına sarkmadığı sürece Avax şöyle bir hareket yapabilir. Btc fitil dahi olsa üstteki rakam altına sarkarsa yapısı bozulur. Avax duramaz zaten btc bozarsa.  https://t.co/5V2VaSwKhZ
1703,2022-04-12 11:27:57,@MetaDogeBaby #DAO #C98USDT #AVAX
1704,2022-04-12 11:27:56,"Terra luna Bridge has added support for #Solana, $Avax, $Osmo, $FTM, and #Polkadot"
1705,2022-04-12 11:27:50,@SwannyNFT @BakedAper @elidgroovy1 @Wdgary @Avax_Deezy
1706,2022-04-12 11:27:42,@jpegkilledme @HeroesOnAvax @eroporos @johnhamon_ @avax_holder
1707,2022-04-12 11:27:15,"JUST IN: Terra ($Luna) Bridge has added support for #Solana, $Avax, $Osmo, $FTM, and #Polkadot."
1708,2022-04-12 11:27:15,$BIFI STRUCTURE STRATEGY 🤓  1)CHOOSE YOUR CHAIN   2)SORT BY DATE   3)INVEST IN BLUECHIPS WITH GOOD AND FRESH APYS  4)REPEAT WHEN APY IS LOWER THAN 50% / 80% APY  5)AUTO COMPOUND   (Recommended Blue Chips: $BNB $AVAX $FTM $MATIC )  (LOW RISK STRATEGY/ LOW FEES)
1709,2022-04-12 11:27:09,"↑ #XDO PRICE = 0,001527 Rank = #11,580 #AVAX = 49724,95 $XDO 1D: +10.47% CHANGING = 6,04 ▁▃▅"
1710,2022-04-12 11:27:09,"Other forks include  Spooky Miner (FTM) Ruby Mine (AVAX) Lucky Cat (BNB, BUSD, CRO)  All released in the last week.   🧵/24"
1711,2022-04-12 11:26:30,$BTC: 39804.571 (-1.43%) $ETH: 3012.34 (-0.15%) $BNB: 410.042 (2.24%) $SOL: 103.274 (0.86%) $XRP: 0.701 (-0.81%) $ADA: 0.945 (-0.55%) $LUNA: 83.765 (-2.54%) $AVAX: 75.814 (1.15%) $DOGE: 0.137 (-2.15%)
1712,2022-04-12 11:26:19,🚨  #NFTGiveaway  🚨   Prize: 🎁 2 #NFT(Mint price 1.25 #Avax) + 3 Whitelist 👑 5 Winners  To Enter: ✅ Follow (Takip Et) @OrdinaryNft &amp; @kriptomert16  ✅ RT + ❤️ ✅ Tag friends (Arkadaşlarını etiketle)  ⏰ 48 hrs  #Giveaway #Bitcoin #NFTCommunity #Airdrop #NFTdrop #AvaxNFT  https://t.co/6q7AVwWqGb
1713,2022-04-12 11:26:14,"@tierotiero @Liquid_BTC @vulpemventures Ah, you mean new up-starts like Jane Street and Jump Trading? Those guys definitely don't touch any non-Liquid chains amirite   And you seriously can't mean ALL coins on eth/sol/avax/bsc/whatever are ponzis? There's fledgling capital markets, and they're primarily NOT on btc"
1714,2022-04-12 11:26:03,@metararity @WarriorsOfAnkh @themisnomer1 @SebastianeChau5 @taipingyang6 @avax_collector @yongzhuan_eth @carlosoajudante
1715,2022-04-12 11:25:50,"$AVAX  All that you need to know.,, Shorts haven't covered a single share..    https://t.co/4xzJoObZfU"
1716,2022-04-12 11:25:48,@boersemann70 AVAX
1717,2022-04-12 11:25:45,@boersemann70 Avax
1718,2022-04-12 11:25:39,@boersemann70 Avax
1719,2022-04-12 11:25:36,🐧🔺We officially take our place at  https://t.co/rsChytqveC as The Penguin Squad family.🐧🔺@GetKalao @kalao_tr   https://t.co/MFwgTfM9m9  #AVAX #Avalanche  https://t.co/OQaPTDwvsl
1720,2022-04-12 11:25:16,ถ้ามองจริงๆ network effect แม่งสำคัญมากๆเลยนะ บล็อกเชนหลายๆตัวกำลังสร้าง Ecosystem เพื่อดึงเม็ดเงินกับ user เข้าไปใช้ แต่ถ้าสุดท้ายแล้วภาพจำของคนตอนมาเล่น defi คือ ETH LUNA SOL AVAX BSC ตัวอื่นก็ตายนะถึงจะสร้างมาดีแค่ไหน แต่คนจำภาพเชนหลักๆไปหมดแล้ว
1721,2022-04-12 11:25:07,"@el33th4xor @decryptmedia I dont know why dont you work or make improvements on avax nft side? you should, otherwise this gate will be closed in soon. lots of nft projects which minted on avax didn't succeed to sold out. You should make some adv. for these nfts or should take an example of eth nft side.."
1722,2022-04-12 11:25:02,@Rutowi_ @Entouane_Crypto @tetanypto @enrayaa Mdrrrr 1 $AVAX je te donne le glitch ZRK
1723,2022-04-12 11:24:48,"Add wallets from Solana, AVAX, Terra and other smart contract layer 1s too and you can see the incredible growth of Web3.  “Bitcoin not blockchain” is dead!   The market has spoken and they want decentralized finance and the decentralized web."
1724,2022-04-12 11:23:43,"@virtualc4t Si je dis pas de conneries les subnets agissent d’une manière différente aux L2 d’ETH, qui ferait d’AVAX un L0 plutôt qu’un L1 dans le fonctionnement, j’en sais pas plus"
1725,2022-04-12 11:23:33,mint live. 50% mint reflection. 0.1 $avax  #NFT
1726,2022-04-12 11:23:15,#EverRise $RISE  $0.001033 Δ +2.8% 🟢 $74.0M Market Cap +2.8% 51200 Hodlrs +0.1%  $0.001004 (#Eth) Δ +1.0% 🟢 $0.001071 (#BNB) Δ +2.6% 🟢 $0.001028 (#Polygon) Δ +3.1% 🟢 $0.001030 (#Ftm) Δ +4.1% 🟢 $0.001026 (#Avax) Δ +3.2% 🟢  🔐 $41.8M Staked TVL  $7.3M LP $1.9M Buyback  https://t.co/cc7pnme681
1727,2022-04-12 11:22:59,@rainascrdl @avax @Winneramnn @whalecartelHQ @whalecartelWSD @Maraso17
1728,2022-04-12 11:22:57,@stevedabitcoin Abi avaxlar ne oldu hiç avax dan bahsetmiyon🥺🥺🥺🥺🥺 bize hiç çıkmıyo abi benim hiç avaxım yok🥺🥺🥺
1729,2022-04-12 11:22:50,@MetaJho @AlexisVELOSO14 0.5 Avax à gagner !! Bonne chance.
1730,2022-04-12 11:22:33,@milesdeutscher #AVAX has a crab problem
1731,2022-04-12 11:22:22,Very nice @GSC59769326 #FTM #AVAX #eth
1732,2022-04-12 11:22:21,@milesdeutscher AVAX really isn’t much better than Ethereum in the grand scheme of thing.
1733,2022-04-12 11:22:20,@jokerkripto @atarbekov @traderavcii Hocam avax 75.48 den longlamıştım ilk tp noktam 80 civarı idi tp olamadan düşmeye başladı hala tutuyorum ama piyasa yine düşecek gibi kararsız kaldım muhtemelen giriş stop yapıp izleyeceğim. Avax bakabilir misiniz rica etsem
1734,2022-04-12 11:22:18,"Avalanche AVAX Price News Today – Technical Analysis Update, Price Now, Price Prediction!  https://t.co/WsRvN7MC7l"
1735,2022-04-12 11:22:18,Happy #tZeusday Olympians⚡️  Retweet if you're in love with the new UI! 😌  $Zeus $Avax #passiveincome
1736,2022-04-12 11:22:18,#JOE #AVAX $JOE @traderjoe_xyz  The way so many protocols are accumulating JOE it indeed gives a lot of options for investors and also shows how this organic growth is a long term growth path. Lucky to be early investor and maybe time for more accumulation now....
1737,2022-04-12 11:22:11,"🎁 GIVEAWAY 🎁 avec Horizon ☀️  À gagner :   0.5 AVAX 🔺 3 x 10 jours sur le Discord Horizon ☀️  Pour participer :   🔹 RT + LIKE 👍🏽  🔹 FOLLOW @0xV4GAB0ND et @HorizonCall ☀️ 🔹 tag 2 potes avec qui tu veux grail   TAS dans 2 jours, good luck mes loups 🐺  https://t.co/QIPRyJIUGz"
1738,2022-04-12 11:21:56,"Let this newfound knowledge with regards to the Atlas Project usher in a paradigm shift for nodes. You, the investor, must let your funds do the talking Demand full transparency from projects, or refuse to invest. The power is in OUR hands 🙏 #passiveincome #nodelife #AVAX #defo"
1739,2022-04-12 11:21:34,@calmanmuratali şu an ki fiyatlarsa avax ve eth
1740,2022-04-12 11:21:28,@omnidoorsnft avax or bsc
1741,2022-04-12 11:21:16,"#LittleGhosts GameWiki Sneak Peeks 👻  You can read about Character Classes, Skill and Abilities. ⤵️  I'm so excited for the release of the GameWiki for our #P2E #MMORPG  Game. There will be tons of content.  #omnichain #BSC #BNB #ETH #AVAX #CRO #HarmonyONE #Matic #NFT #NFTs  https://t.co/ZqFVA9Jv8Z"
